annotation_id,query_original,query_normalized,category,category_confidence,entities_json,quality_grade,split,reviewer_status,reviewer_comment
d531c84b6c79facb08121890,Стиральная машина Hisense WF5I8043BWF1 белый,стиральная машина hisense wf5i8043bwf1 белый,стиральные машины,1.0,"[{""type"":""brand"",""value"":""hisense"",""text"":""hisense"",""start"":18,""end"":25,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""hisense"",""unit"":""""},{""type"":""color"",""value"":""белый"",""text"":""белый"",""start"":39,""end"":44,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""белый"",""unit"":""""}]",A,validation,"",""
9ebea5d091b72abf6bfd7932,телевизор 24 дюйм выпуск 2026года,телевизор 24 дюйм выпуск 2026года,телевизоры,1.0,"[{""type"":""screen_diagonal"",""value"":""24 дюйм"",""text"":""24 дюйм"",""start"":10,""end"":17,""token_start"":1,""token_end"":3,""confidence"":0.892577,""source"":""attribute_catalog_exact"",""matched_candidate"":""24 дюйм"",""unit"":""\""""}]",A,validation,"",""
4da3e807f9eb9509b09434ba,"iPad Air (2026), 11 дюймов, 128 Fi, серый космос Код: 16335 Vi- app-inside.ru","ipad air (2026), 11 дюймов, 128 fi, серый космос код: 16335 vi app inside.ru",планшеты,1.0,"[{""type"":""screen_diagonal"",""value"":""11 дюйм"",""text"":""11 дюймов"",""start"":17,""end"":26,""token_start"":3,""token_end"":5,""confidence"":0.924393,""source"":""attribute_catalog_exact"",""matched_candidate"":""11 дюйм"",""unit"":""\""""},{""type"":""color"",""value"":""серый космос"",""text"":""серый космос"",""start"":36,""end"":48,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""серый космос"",""unit"":""""}]",C,validation,"",""
872b9ceb3afd3f629e47d274,"Станок точильный Oasis ZS-30L, 300 Вт","станок точильный oasis zs 30l, 300 вт",точильный станок,1.0,"[{""type"":""brand"",""value"":""oasis"",""text"":""oasis"",""start"":17,""end"":22,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""oasis"",""unit"":""""},{""type"":""model"",""value"":""ZS-30L"",""text"":""zs 30l"",""start"":23,""end"":29,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""zs 30l"",""unit"":""""},{""type"":""power"",""value"":""300 вт"",""text"":""300 вт"",""start"":31,""end"":37,""token_start"":5,""token_end"":7,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""300 вт"",""unit"":""Вт""}]",C,validation,"",""
2b3edff76b91659e51da9fbe,"HONOR Смартфон HONOR 600 8 ГБ/512 ГБ, EAC (Ростест), 6.57"" AMOLED, 200 Мп камера, 7000 мАч 80W, IP68/69 IP69K, Оранжевый","honor смартфон honor 600 8 гб/512 гб, eac (ростест), 6.57 amoled, 200 мп камера, 7000 мач 80w, ip68/69 ip69k, оранжевый",смартфоны,0.9999999999999998,"[{""type"":""brand"",""value"":""honor"",""text"":""honor"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""honor"",""unit"":""""},{""type"":""brand"",""value"":""honor"",""text"":""honor"",""start"":15,""end"":20,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""honor"",""unit"":""""},{""type"":""memory_ram"",""value"":""8 гб"",""text"":""8 гб"",""start"":25,""end"":29,""token_start"":4,""token_end"":6,""confidence"":0.829469,""source"":""attribute_catalog_exact"",""matched_candidate"":""8 гб"",""unit"":""""},{""type"":""display_technology"",""value"":""amoled"",""text"":""amoled"",""start"":58,""end"":64,""token_start"":12,""token_end"":13,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""amoled"",""unit"":""""}]",A,validation,"",""
da094e67c432279827f17ff0,"Ноутбук игровой ASUS TUF Gaming A15 FA506NCQ-HN034 15,6""/Ryzen 7 170/16Гб/512Гб/RTX 3050 6Гб/NoOS/Черный(90NR0QE7-M001D0)","ноутбук игровой asus tuf gaming a15 fa506ncq hn034 15,6 /ryzen 7 170/16гб/512гб/rtx 3050 6гб/noos/черный(90nr0qe7 m001d0)",ноутбуки,1.0,"[{""type"":""brand"",""value"":""asus"",""text"":""asus"",""start"":16,""end"":20,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""asus"",""unit"":""""},{""type"":""processor_model"",""value"":""ryzen 7"",""text"":""ryzen 7"",""start"":57,""end"":64,""token_start"":10,""token_end"":12,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""ryzen 7"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":98,""end"":104,""token_start"":19,""token_end"":20,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
f2b7c16c4a713cb038aacc87,"HUAWEI Планшет MatePad 11.5 S 2026 PaperMatte с клавиатурой, 11.5"" 12 ГБ/256 ГБ, светло-зеленый","huawei планшет matepad 11.5 s 2026 papermatte с клавиатурой, 11.5 12 гб/256 гб, светло зеленый",планшеты,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""},{""type"":""memory_ram"",""value"":""12 гб"",""text"":""12 гб"",""start"":66,""end"":71,""token_start"":12,""token_end"":14,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""12 гб"",""unit"":""ГБ""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":72,""end"":78,""token_start"":14,""token_end"":16,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""ГБ""},{""type"":""color"",""value"":""зеленый"",""text"":""зеленый"",""start"":87,""end"":94,""token_start"":17,""token_end"":18,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""зеленый"",""unit"":""""}]",A,validation,"",""
6ad57bd675843f1b2fbcd94b,Xiaomi Mi Power Bank 3 Ultra Compact (10000 мАч / 22.5 Вт),xiaomi mi power bank 3 ultra compact (10000 мач / 22.5 вт),внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""},{""type"":""battery_capacity"",""value"":""10000 мач"",""text"":""10000 мач"",""start"":38,""end"":47,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""10000 мач"",""unit"":""мАч""},{""type"":""power"",""value"":""22.5 вт"",""text"":""22.5 вт"",""start"":50,""end"":57,""token_start"":9,""token_end"":12,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""22.5 вт"",""unit"":""Вт""}]",A,validation,"",""
d77bdf6bc6a2515a37043b5d,"Внешний аккумулятор Deppa NRG Turbo V3 40000mAh, 22,5 Вт, дисплей Black ","внешний аккумулятор deppa nrg turbo v3 40000mah, 22,5 вт, дисплей black",внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""deppa"",""text"":""deppa"",""start"":20,""end"":25,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""deppa"",""unit"":""""},{""type"":""power"",""value"":""22.5 вт"",""text"":""22,5 вт"",""start"":49,""end"":56,""token_start"":7,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""22.5 вт"",""unit"":""Вт""}]",C,validation,"",""
86442b4676a86e942f4c924c,Wear os,wear os,смарт часы,1.0,"[{""type"":""os"",""value"":""wear os"",""text"":""wear os"",""start"":0,""end"":7,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""wear os"",""unit"":""""}]",A,validation,"",""
b5a7e35a68abc2e6280a315c,Монитор 200 гц,монитор 200 гц,мониторы,0.9546879496250802,"[{""type"":""refresh_rate"",""value"":""200 гц"",""text"":""200 гц"",""start"":8,""end"":14,""token_start"":1,""token_end"":3,""confidence"":0.945763,""source"":""attribute_catalog_exact"",""matched_candidate"":""200 гц"",""unit"":""Гц""}]",A,validation,"",""
8f4e98816e4205feafa22d18,"LG Телевизор 55UA75009LA 55"" 4K UHD, черный","lg телевизор 55ua75009la 55 4k uhd, черный",телевизоры,1.0,"[{""type"":""brand"",""value"":""lg"",""text"":""lg"",""start"":0,""end"":2,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""lg"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":36,""end"":42,""token_start"":6,""token_end"":7,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
f9ec2911c72f469fc458284f,пк RTX 5060 Intel i5 12400f,пк rtx 5060 intel i5 12400f,системные блоки,1.0,"[{""type"":""processor_brand"",""value"":""intel"",""text"":""intel"",""start"":12,""end"":17,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""intel"",""unit"":""""}]",C,validation,"",""
7a06c05db344f6f52e94c848,Apple iPhone 12 mini,apple iphone 12 mini,iphone,0.871939460585895,"[{""type"":""processor_brand"",""value"":""apple"",""text"":""apple"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""apple"",""unit"":""""}]",C,validation,"",""
26fdb70a32d3cd96a7e80ac4,планшет самсунг 13.1 дюйм ,планшет самсунг 13.1 дюйм,планшеты,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""самсунг"",""start"":8,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_alias_exact"",""matched_candidate"":""самсунг"",""unit"":""""},{""type"":""screen_diagonal"",""value"":""13.1 дюйм"",""text"":""13.1 дюйм"",""start"":16,""end"":25,""token_start"":2,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""13.1 дюйм"",""unit"":""\""""}]",C,validation,"",""
7da7c77c64572b000b8395d6,"Телевизор TCL 65"" Q7D RGB-Mini LED 144 Гц 4K HDR Google TV, Смарт ТВ, 65 ","телевизор tcl 65 q7d rgb mini led 144 гц 4k hdr google tv, смарт тв, 65",телевизоры,1.0,"[{""type"":""refresh_rate"",""value"":""144 гц"",""text"":""144 гц"",""start"":34,""end"":40,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""144 гц"",""unit"":""Гц""},{""type"":""os"",""value"":""google tv"",""text"":""google tv"",""start"":48,""end"":57,""token_start"":11,""token_end"":13,""confidence"":0.80215,""source"":""attribute_catalog_exact"",""matched_candidate"":""google tv"",""unit"":""""}]",C,validation,"",""
cb2c6cc3f8380fcbdde86e27,mac ноутбук m5,mac ноутбук m5,ноутбуки,1.0,"[{""type"":""processor_model"",""value"":""m5"",""text"":""m5"",""start"":12,""end"":14,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""m5"",""unit"":""""}]",A,validation,"",""
f07964b8e334b04a41784aa2,"Thunderobot 27"" Монитор DF27C240L, VA, 1920x1080 Full HD, 240 Гц,","thunderobot 27 монитор df27c240l, va, 1920x1080 full hd, 240 гц,",игровые мониторы,1.0,"[{""type"":""brand"",""value"":""thunderobot"",""text"":""thunderobot"",""start"":0,""end"":11,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""thunderobot"",""unit"":""""},{""type"":""refresh_rate"",""value"":""240 гц"",""text"":""240 гц"",""start"":57,""end"":63,""token_start"":8,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""240 гц"",""unit"":""Гц""}]",A,validation,"",""
32a47e598251e3edae0db3f0,"Смартфон realme P3 8/256 ГБ RMX5079, Android 15, Серый метеорит","смартфон realme p3 8/256 гб rmx5079, android 15, серый метеорит",смартфоны,0.9999999999999999,"[{""type"":""brand"",""value"":""realme"",""text"":""realme"",""start"":9,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""realme"",""unit"":""""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":21,""end"":27,""token_start"":4,""token_end"":6,""confidence"":0.870625,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""""},{""type"":""os_version"",""value"":""android 15"",""text"":""android 15"",""start"":37,""end"":47,""token_start"":7,""token_end"":9,""confidence"":0.883689,""source"":""attribute_catalog_exact"",""matched_candidate"":""android 15"",""unit"":""""}]",A,validation,"",""
e61d5eeb68d4f4f3645f8b5d,asus tuf intel i 7,asus tuf intel i 7,ноутбуки,1.0,"[{""type"":""brand"",""value"":""asus"",""text"":""asus"",""start"":0,""end"":4,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""asus"",""unit"":""""},{""type"":""processor_brand"",""value"":""intel"",""text"":""intel"",""start"":9,""end"":14,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""intel"",""unit"":""""}]",C,validation,"",""
946976220c5e7995ed431903,компьютер моноблок с встроеным Windows 11 pro,компьютер моноблок с встроеным windows 11 pro,моноблоки,1.0,"[{""type"":""os_version"",""value"":""windows 11 pro"",""text"":""windows 11 pro"",""start"":31,""end"":45,""token_start"":4,""token_end"":7,""confidence"":0.827469,""source"":""attribute_catalog_exact"",""matched_candidate"":""windows 11 pro"",""unit"":""""}]",A,validation,"",""
b8539a9afc588b895e0fe48d,Сковорода литой алюминий,сковорода литой алюминий,сковороды,1.0,"[{""type"":""material"",""value"":""литой алюминий"",""text"":""литой алюминий"",""start"":10,""end"":24,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""литой алюминий"",""unit"":""""}]",A,validation,"",""
313a1795de576bc85643683d,телевизоры 55 дюймов 144 гц,телевизоры 55 дюймов 144 гц,телевизоры,1.0,"[{""type"":""refresh_rate"",""value"":""144 гц"",""text"":""144 гц"",""start"":21,""end"":27,""token_start"":3,""token_end"":5,""confidence"":0.863856,""source"":""attribute_catalog_exact"",""matched_candidate"":""144 гц"",""unit"":""Гц""}]",A,validation,"",""
13dd877afc3bcecdf1575108,Внешний аккумулятор MagSafe Baseus Airpow II Qi2 Magnetic 10000 мАч Cosmic Black,внешний аккумулятор magsafe baseus airpow ii qi2 magnetic 10000 мач cosmic black,внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""baseus"",""text"":""baseus"",""start"":28,""end"":34,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""baseus"",""unit"":""""},{""type"":""battery_capacity"",""value"":""10000 мач"",""text"":""10000 мач"",""start"":58,""end"":67,""token_start"":8,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""10000 мач"",""unit"":""мАч""}]",A,validation,"",""
ff9173474ee3b939e919b8e8,Телевизор Haier 65 Mini LED M7,телевизор haier 65 mini led m7,телевизоры,1.0,"[{""type"":""brand"",""value"":""haier"",""text"":""haier"",""start"":10,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""haier"",""unit"":""""},{""type"":""display_technology"",""value"":""led"",""text"":""led"",""start"":24,""end"":27,""token_start"":4,""token_end"":5,""confidence"":0.848542,""source"":""attribute_catalog_exact"",""matched_candidate"":""led"",""unit"":""""}]",A,validation,"",""
d6e7acafaeb768e11dcfad25,форма для выпечки из стекла pyrex,форма для выпечки из стекла pyrex,формы для запекания,1.0,"[{""type"":""material"",""value"":""стекло"",""text"":""стекла"",""start"":21,""end"":27,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""стекло"",""unit"":""""},{""type"":""brand"",""value"":""pyrex"",""text"":""pyrex"",""start"":28,""end"":33,""token_start"":5,""token_end"":6,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""pyrex"",""unit"":""""}]",A,validation,"",""
8af5fc5180faa2038209d117,Смарт-часы Apple Watch S11 титан,смарт часы apple watch s11 титан,смарт часы,1.0,"[{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":11,""end"":16,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""},{""type"":""material"",""value"":""титан"",""text"":""титан"",""start"":27,""end"":32,""token_start"":5,""token_end"":6,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""титан"",""unit"":""""}]",A,validation,"",""
9e36ce60f9570f428023df3f, Телевизор Haier 65 OLED S9 Ultra  ,телевизор haier 65 oled s9 ultra,телевизоры,1.0,"[{""type"":""brand"",""value"":""haier"",""text"":""haier"",""start"":10,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""haier"",""unit"":""""},{""type"":""display_technology"",""value"":""oled"",""text"":""oled"",""start"":19,""end"":23,""token_start"":3,""token_end"":4,""confidence"":0.954892,""source"":""attribute_catalog_exact"",""matched_candidate"":""oled"",""unit"":""""}]",A,validation,"",""
ecc2437278570adddb456282,Смартфон Samsung Galaxy A17 8/256GB синий,смартфон samsung galaxy a17 8/256gb синий,смартфоны,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":9,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""color"",""value"":""синий"",""text"":""синий"",""start"":36,""end"":41,""token_start"":6,""token_end"":7,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""синий"",""unit"":""""}]",A,validation,"",""
7b0cc892737b61ab8c20e433,Внешний аккумулятор MagSafe 10000 мАч,внешний аккумулятор magsafe 10000 мач,внешние аккумуляторы,1.0,"[{""type"":""battery_capacity"",""value"":""10000 мач"",""text"":""10000 мач"",""start"":28,""end"":37,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""10000 мач"",""unit"":""мАч""}]",A,validation,"",""
7f6343a80f9f08d609efbad2,65 вт,65 вт,зарядные сетевые устройства,0.9999999999999998,"[{""type"":""power"",""value"":""65 вт"",""text"":""65 вт"",""start"":0,""end"":5,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""65 вт"",""unit"":""Вт""}]",A,validation,"",""
318a1db10de9ce8dfd4e0c94,Смартфон Apple Apple iPhone 15 128 ГБ blue ,смартфон apple apple iphone 15 128 гб blue,iphone,1.0,"[{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":9,""end"":14,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""},{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":15,""end"":20,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""},{""type"":""memory_rom"",""value"":""128 гб"",""text"":""128 гб"",""start"":31,""end"":37,""token_start"":5,""token_end"":7,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""128 гб"",""unit"":""""}]",A,validation,"",""
05ae026e6c8498c5b6b9c40c,Эпл воч  11,эпл воч 11,смарт часы,0.9999999999999999,"[{""type"":""brand"",""value"":""apple"",""text"":""эпл"",""start"":0,""end"":3,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_alias_exact"",""matched_candidate"":""эпл"",""unit"":""""}]",A,validation,"",""
f198ec382adf8a4d3284a8e6,"Микроволновая печь Weissgauff MWO-155 White Glass, Объём 15 литров, Мощность 700 Вт","микроволновая печь weissgauff mwo 155 white glass, объем 15 литров, мощность 700 вт",микроволновые печи соло,1.0,"[{""type"":""power"",""value"":""700 вт"",""text"":""700 вт"",""start"":77,""end"":83,""token_start"":11,""token_end"":13,""confidence"":0.862097,""source"":""attribute_catalog_exact"",""matched_candidate"":""700 вт"",""unit"":""Вт""}]",C,validation,"",""
9fe27f61bf7a4f80c5e10b37,RYZEN 7 5700,ryzen 7 5700,процессоры,0.828766882865854,"[{""type"":""processor_model"",""value"":""ryzen 7"",""text"":""ryzen 7"",""start"":0,""end"":7,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""ryzen 7"",""unit"":""""}]",C,validation,"",""
14dc08dfca5ba6b92e60d77e,"Carrera 23.8"" Монитор CRL242, IPS, 1920x1080, 144 Гц, черный","carrera 23.8 монитор crl242, ips, 1920x1080, 144 гц, черный",мониторы,1.0,"[{""type"":""brand"",""value"":""carrera"",""text"":""carrera"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""carrera"",""unit"":""""},{""type"":""refresh_rate"",""value"":""144 гц"",""text"":""144 гц"",""start"":45,""end"":51,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""144 гц"",""unit"":""Гц""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":53,""end"":59,""token_start"":9,""token_end"":10,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
b66dd6ddbdc760a6e58f7ff7,Внешний аккумулятор MagSafe Baseus Magnetic Mini Air 10000 мАч,внешний аккумулятор magsafe baseus magnetic mini air 10000 мач,внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""baseus"",""text"":""baseus"",""start"":28,""end"":34,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""baseus"",""unit"":""""},{""type"":""battery_capacity"",""value"":""10000 мач"",""text"":""10000 мач"",""start"":53,""end"":62,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""10000 мач"",""unit"":""мАч""}]",C,validation,"",""
5f7fa5e7f76447a961122c78,телевизор 50 дюйм 120 гц,телевизор 50 дюйм 120 гц,телевизоры,1.0,"[{""type"":""refresh_rate"",""value"":""120 гц"",""text"":""120 гц"",""start"":18,""end"":24,""token_start"":3,""token_end"":5,""confidence"":0.834641,""source"":""attribute_catalog_exact"",""matched_candidate"":""120 гц"",""unit"":""Гц""}]",A,validation,"",""
f2ca07dbb0887e25c4d5c4e6,"Apple iPad Air (2026) M4 11"" Wi-Fi   Cellular 256 ГБ",apple ipad air (2026) m4 11 wi fi cellular 256 гб,планшеты,1.0,"[{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":43,""end"":49,""token_start"":9,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""ГБ""}]",C,validation,"",""
f09a45981968ac29eee0843b,"Утятница MALLONY OCE-32, объем 5.9 л, чугун, красный (985037)","утятница mallony oce 32, объем 5.9 л, чугун, красный (985037)",утятницы и гусятницы,1.0,"[{""type"":""material"",""value"":""чугун"",""text"":""чугун"",""start"":38,""end"":43,""token_start"":8,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""чугун"",""unit"":""""}]",C,validation,"",""
b77cdac3163e833bd62d20cb,Samsung Galaxy Tab A7 Lite (8.7 дюйма):,samsung galaxy tab a7 lite (8.7 дюйма):,планшеты,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""screen_diagonal"",""value"":""8.7 дюйм"",""text"":""8.7 дюйма"",""start"":28,""end"":37,""token_start"":5,""token_end"":8,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""8.7 дюйм"",""unit"":""\""""}]",C,validation,"",""
4d43f1da6e8898525d82b2f4,приставка Google tv,приставка google tv,смарт тв приставки,0.9999999999999999,"[{""type"":""os"",""value"":""google tv"",""text"":""google tv"",""start"":10,""end"":19,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""google tv"",""unit"":""""}]",A,validation,"",""
e77a8034b011c2721a16d754,deppa 22 вт,deppa 22 вт,беспроводные зарядные устройства,1.0,"[{""type"":""brand"",""value"":""deppa"",""text"":""deppa"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""deppa"",""unit"":""""},{""type"":""power"",""value"":""22 вт"",""text"":""22 вт"",""start"":6,""end"":11,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""22 вт"",""unit"":""Вт""}]",C,validation,"",""
c2a4a34a688bff189b4c1ea4,"Xiaomi Внешний аккумулятор, 20000 мАч, 18 Вт","xiaomi внешний аккумулятор, 20000 мач, 18 вт",внешние аккумуляторы,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""},{""type"":""battery_capacity"",""value"":""20000 мач"",""text"":""20000 мач"",""start"":28,""end"":37,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""20000 мач"",""unit"":""мАч""}]",A,validation,"",""
2bafadf6c42dd70a195ddabf,"Смартфон iQOO Z11x (8 + 256) Dimensity 7400 Turbo, 120 Гц, 7200 мАч, IP69, Серебристый","смартфон iqoo z11x (8 + 256) dimensity 7400 turbo, 120 гц, 7200 мач, ip69, серебристый",смартфоны,0.8531588755188867,"[{""type"":""refresh_rate"",""value"":""120 гц"",""text"":""120 гц"",""start"":51,""end"":57,""token_start"":8,""token_end"":10,""confidence"":0.853159,""source"":""attribute_catalog_exact"",""matched_candidate"":""120 гц"",""unit"":""Гц""}]",C,validation,"",""
f6f7af5a92e70cc0c1c3df63,"HUAWEI Планшет MatePad 12 X Papermatte 2025 + Клавиатура, 12"" 12 ГБ/256 ГБ, белый, серебристый","huawei планшет matepad 12 x papermatte 2025 + клавиатура, 12 12 гб/256 гб, белый, серебристый",планшеты,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""},{""type"":""memory_ram"",""value"":""12 гб"",""text"":""12 гб"",""start"":61,""end"":66,""token_start"":9,""token_end"":11,""confidence"":0.860873,""source"":""attribute_catalog_exact"",""matched_candidate"":""12 гб"",""unit"":""ГБ""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":67,""end"":73,""token_start"":11,""token_end"":13,""confidence"":0.851136,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""ГБ""}]",A,validation,"",""
